"","obsID","cross_checked","reference","paperID","subsetID","speciesID","common_name","species","species_cleaned","species_class","region","country","lat","lon","fitness_main_focus","confirmation_bias","study_type","shared_group","dispersal_type","dispersal_phase","fitness_metric","study_design","age_class","sex","n","group_1","group_2","n_group_1","n_group_2","mean_group_1","mean_group_2","mean_units","type_of_variance","variance_group_1","variance_group_2","function_needed","direction_change","effect_size","effect_size_details","effect_size_type","effect_size_value","positive...non.disperser.did.better.than.disperser","effect_size_df","effect_size_p_value_numeric","effect_size_type_of_variance","effect_size_variance","publication_year","publication_authors","age_class_clean","fitness_metric_clean","fitness_higher_level","whose_fitness"
"438","ARM","SLPB","Germain et al. 2017a","p140","c310","s019","collared flycatcher","Ficedula albicollis","Ficedula albicollis","Aves","Gotland","Sweden",57.7982234095406,18.4640108223027,"Y",NA,"semi-natural","C","B","prospection","number of fledglings among successful nests","contrast","YA","B",304.2176871,"non-disperser","disperser",187.4829932,116.7346939,NA,NA,NA,NA,NA,NA,"estimate_method1",1,"linear model","glmm","estimate",-0.02,"negative = non-disperser did better than disperser",NA,NA,"SE",0.14,2017,"Germain et al.","adult","lifetime reproductive success","reproduction","individual"
"439","SLPB","ARM","Keppie 2004","p141","c311","s023","spruce grouse","Falcipennis canadensis","Falcipennis canadensis","Aves","Sultan","Ontario",47.594488694215,-82.7559678202136,"Y",NA,"natural","C","natal","settlement","n of juveniles alive in late summer per individual","contrast","Y","F",81,"non-disperser","disperser",18,63,0.9,0.7,"mean number of offspring","SD",1.3,1.3,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"Keppie","adult","offspring survival","survival","offspring"
"440","SLPB","ARM","Keppie 2004","p141","c312","s023","spruce grouse","Falcipennis canadensis","Falcipennis canadensis","Aves","Sultan","Ontario",47.594488694215,-82.7559678202136,"Y",NA,"natural","C","natal","settlement","n of juveniles alive in late summer per individual","contrast","Y","F",107,"non-disperser","disperser",18,89,0.9,1.1,"mean number of offspring","SD",1.3,1.5,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"Keppie","adult","offspring survival","survival","offspring"
"441","SLPB","ARM","Keppie 2004","p141","c313","s023","spruce grouse","Falcipennis canadensis","Falcipennis canadensis","Aves","Sultan","Ontario",47.594488694215,-82.7559678202136,"Y",NA,"natural","C","natal","settlement","percentage of females known to nest successfully","contrast","Y","F",96,"non-disperser","disperser",22,74,77,68,"percent success",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"Keppie","adult","lifetime breeding success","reproduction","individual"
"442","SLPB","ARM","Keppie 2004","p141","c314","s023","spruce grouse","Falcipennis canadensis","Falcipennis canadensis","Aves","Sultan","Ontario",47.594488694215,-82.7559678202136,"Y",NA,"natural","C","natal","settlement","percentage of females known to nest successfully","contrast","Y","F",123,"non-disperser","disperser",22,101,77,69,"percent success",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"Keppie","adult","lifetime breeding success","reproduction","individual"
"443","ARM",NA,"Terraube et al. 2015","p142","c315","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Lapua","Finland",62.971853254414,23.0020972672071,"Y",NA,"natural","N","breeding","settlement","clutch size","gradient","A","F",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"linear model","glmm","t or z value",0.5005036,"positive = disperser did better than non-disperser",214,0.6167206,NA,NA,2015,"Terraube et al.","adult","lifetime breeding success","reproduction","individual"
"444","ARM",NA,"Terraube et al. 2015","p142","c315","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Lapua","Finland",62.971853254414,23.0020972672071,"Y",NA,"natural","N","breeding","settlement","number of fledglings","gradient","A","F",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"linear model","glmm","t or z value",2.126838,"positive = disperser did better than non-disperser",214,0.0334335218,NA,NA,2015,"Terraube et al.","adult","lifetime reproductive success","reproduction","individual"
"445","ARM",NA,"Terraube et al. 2015","p142","c316","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Lapua","Finland",62.971853254414,23.0020972672071,"Y",NA,"natural","N","breeding","settlement","clutch size","gradient","A","M",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"linear model","glmm","t or z value",1.447615,"positive = disperser did better than non-disperser",372,0.1477248,NA,NA,2015,"Terraube et al.","adult","lifetime breeding success","reproduction","individual"
"446","ARM",NA,"Terraube et al. 2015","p142","c316","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Lapua","Finland",62.971853254414,23.0020972672071,"Y",NA,"natural","N","breeding","settlement","number of fledglings","gradient","A","M",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t_method2",1,"linear model","glmm","t or z value",1.4839305,"positive = disperser did better than non-disperser",372,0.1378274,NA,NA,2015,"Terraube et al.","adult","lifetime reproductive success","reproduction","individual"
"447","ARM","SN","Nelson-Flower et al. 2018","p143","c317","s074","southern pied babbler","Turdoides bicolor","Turdoides bicolor","Aves","Kuruman","South Africa",-27.4473214979701,23.4352368467793,"Y",NA,"natural","E","B","prospection","survival","contrast","JYA","B",108,"non-disperser","disperser",70,38,0.795933,0.4562014,"survival rate","SD",0.2047201,0.5085788,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Nelson-Flower et al.","mix","survival","survival","individual"
"448","ARM","SN","Nelson-Flower et al. 2018","p143","c318","s074","southern pied babbler","Turdoides bicolor","Turdoides bicolor","Aves","Kuruman","South Africa",-27.4473214979701,23.4352368467793,"Y",NA,"natural","E","B","prospection","survival","contrast","JYA","B",97,"non-disperser","disperser",59,38,0.6904145,0.4562014,"survival rate","SD",0.1796057,0.5085788,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Nelson-Flower et al.","mix","survival","survival","individual"
"449","ARM","SN","Parthasarathy & Somanathan 2018","p144","c319","s111","indian cooperative spider","Stegodyphus sarasinorum","Stegodyphus sarasinorum","Arachnida","Aravakurichi","India",10.7702468705765,77.9096872874072,"Y",NA,"natural","N","natal","settlement","clutch size","contrast","JY","F",36,"non-disperser","disperser",15,21,62.11,64.71,"mean clutch size","SD",13.72,15.18,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Parthasarathy & Somanathan","mix","lifetime breeding success","reproduction","individual"
"450","ARM","SN","Parthasarathy & Somanathan 2018","p144","c320","s111","indian cooperative spider","Stegodyphus sarasinorum","Stegodyphus sarasinorum","Arachnida","Aravakurichi","India",10.7702468705765,77.9096872874072,"Y",NA,"natural","N","natal","settlement","clutch size","contrast","JY","F",48,"non-disperser","disperser",21,27,81.03,84.03,"mean clutch size","SD",17.1,27.2,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Parthasarathy & Somanathan","mix","lifetime breeding success","reproduction","individual"
"451","ARM","SN","Parthasarathy & Somanathan 2018","p144","c321","s111","indian cooperative spider","Stegodyphus sarasinorum","Stegodyphus sarasinorum","Arachnida","Aravakurichi","India",10.7702468705765,77.9096872874072,"Y",NA,"natural","N","natal","prospection","survival","contrast","JY","F",455,"non-disperser","disperser",384,71,42.70833333,25.35211268,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Parthasarathy & Somanathan","mix","survival","survival","individual"
"452","ARM","SN","Qu et al. 2018","p145","c332","s112","plateau pika","Ochotona curzoniae","Ochotona curzoniae","Mammalia","Dawu Town","China",34.4920563200972,100.220371610997,"Y",NA,"natural","N","natal","settlement","number of offspring surviving to subadult","contrast","A","F",465,"non-disperser","disperser",387,78,1.443270135,0.33764166,"mean offspring","SD",3.44328,1.869471,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Qu et al.","adult","offspring survival","survival","offspring"
"453","ARM","SN","Qu et al. 2018","p145","c333","s112","plateau pika","Ochotona curzoniae","Ochotona curzoniae","Mammalia","Dawu Town","China",34.4920563200972,100.220371610997,"Y",NA,"natural","N","natal","settlement","number of offspring surviving to subadult","contrast","A","M",465,"non-disperser","disperser",215,250,1.573422555,0.83662828,"mean offspring","SD",1.9445,4.954504,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Qu et al.","adult","offspring survival","survival","offspring"
"454","ARM",NA,"Jundong et al. 2018","p146","c334","s113","taihangshan macaque","Macaca mulatta tcheliensis","Macaca mulatta","Mammalia","Jiyuan","China",35.0685278163274,112.597816421792,"Y",NA,"natural","N","natal","settlement","number of offspring per year","contrast","A","M",6,"non-disperser","disperser",2,4,5.555555556,94.44444444,"mean percent offspring sired",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Jundong et al.","adult","lifetime breeding success","reproduction","individual"
"455","ARM","SN","Green & Hatchwell 2018","p147","c335","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","indirect fitness","contrast","A","F",385,"non-disperser","disperser",77,308,0.0058368994,0.0007887419,"mean indirect fitness","SD",0.027340936,0.005006319,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","indirect fitness","indirect fitness","individual"
"456","ARM","SN","Green & Hatchwell 2018","p147","c336","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","indirect fitness","contrast","A","M",393,"non-disperser","disperser",182,211,0.0216524621,0.0075559111,"mean indirect fitness","SD",0.058366768,0.029403986,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","indirect fitness","indirect fitness","individual"
"457","ARM","SN","Green & Hatchwell 2018","p147","c335","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","total number of offspring fledged","contrast","A","F",430,"non-disperser","disperser",83,347,2.66,3.21,"mean number of fledglings","SD",3.86,5.28,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","lifetime reproductive success","reproduction","individual"
"458","ARM","SN","Green & Hatchwell 2018","p147","c336","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","total number of offspring fledged","contrast","A","M",426,"non-disperser","disperser",191,235,2.84,2.85,"mean number of fledglings","SD",4.9,5.32,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","lifetime reproductive success","reproduction","individual"
"459","ARM","SN","Green & Hatchwell 2018","p147","c335","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","number of offspring recruited","contrast","A","F",442,"non-disperser","disperser",85,357,0.39,0.52,"mean number of recruits","SD",1.1,1.29,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","offspring survival","survival","offspring"
"460","ARM","SN","Green & Hatchwell 2018","p147","c336","s114","long-tailed tit","Aegithalos caudatus","Aegithalos caudatus","Aves","Sheffield","United Kingdom",53.3837278625317,-1.46170002447399,"Y",NA,"natural","N","natal","settlement","number of offspring recruited","contrast","A","M",437,"non-disperser","disperser",198,239,0.42,0.44,"mean number of recruits","SD",1.18,1.18,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Green & Hatchwell","adult","offspring survival","survival","offspring"
"461","ARM",NA,"Morton et al. 2018","p148","c337","s115","peregrine falcon","Falco peregrinus","Falco peregrinus","Aves","Carlisle","United Kingdom",54.892374433641,-2.93196146101968,"N",NA,"natural","N","natal","prospection","survival","gradient","J","F",299,"dead","alive",169,130,93.95422619,105.9142886,"mean distance","SD",57.12106,76.68459,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Morton et al.","juvenile","survival","survival","individual"
"462","ARM",NA,"Morton et al. 2018","p148","c338","s115","peregrine falcon","Falco peregrinus","Falco peregrinus","Aves","Carlisle","United Kingdom",54.892374433641,-2.93196146101968,"N",NA,"natural","N","natal","prospection","survival","gradient","J","M",290,"dead","alive",187,103,58.45661837,63.37925418,"mean distance","SD",39.24802,42.34586,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"Morton et al.","juvenile","survival","survival","individual"
"463","SLPB","ARM","Russell & Rowley 2000","p149","c339","s116","red-winged fairy-wren","Malurus elegans","Malurus elegans","Aves","Manjimup","Australia",-34.2433823494546,116.146059344197,"N",NA,"natural","N","breeding","settlement","bred at least once","contrast","JYA","M",136,"non-disperser","disperser",117,19,32.47863248,78.94736842,"percent bred",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Russell & Rowley","mix","lifetime breeding success","reproduction","individual"
"464","SLPB","ARM","Russell & Rowley 2000","p149","c340","s116","red-winged fairy-wren","Malurus elegans","Malurus elegans","Aves","Manjimup","Australia",-34.2433823494546,116.146059344197,"N",NA,"natural","N","breeding","settlement","bred at least once","contrast","JYA","F",167,"non-disperser","disperser",105,62,12.38095238,82.25806452,"percent bred",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"Russell & Rowley","mix","lifetime breeding success","reproduction","individual"
"465","ARM",NA,"Botero-Delgadillo et al. 2019","p150","c341","s117","thorn-tailed rayadito","Aphrastura spinicauda","Aphrastura spinicauda","Aves","Ovalle","Chile",-30.604434403392,-71.1954644906875,"Y",NA,"natural","N","natal","settlement","breeding performance (all eggs fledged or partial clutch fledged)","gradient","YA","B",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estimate_method2",1,"linear model","glm","estimate",1.62,"positive = disperser did better than non-disperser",1,NA,"SE",1.12063,2019,"Botero-Delgadillo et al.","adult","lifetime reproductive success","reproduction","individual"
"466","ARM",NA,"Botero-Delgadillo et al. 2019","p150","c342","s117","thorn-tailed rayadito","Aphrastura spinicauda","Aphrastura spinicauda","Aves","Ovalle","Chile",-30.604434403392,-71.1954644906875,"Y",NA,"natural","N","natal","settlement","clutch volume (instead of size)","gradient","YA","F",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estimate_method2",1,"linear model","glm","estimate",-0.05,"negative = non-disperser did better than disperser",1,NA,"SE",0.06368209,2019,"Botero-Delgadillo et al.","adult","lifetime breeding success","reproduction","individual"
"467","ARM",NA,"Botero-Delgadillo et al. 2019","p150","c343","s117","thorn-tailed rayadito","Aphrastura spinicauda","Aphrastura spinicauda","Aves","Ovalle","Chile",-30.604434403392,-71.1954644906875,"Y",NA,"natural","N","natal","settlement","male paternity loss/extrapair young in the nest (yes/no)","gradient","YA","M",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"estimate_method2",-1,"linear model","glm","estimate",6.2,"positive = disperser did worse than non-disperser",1,NA,"SE",2.867788,2019,"Botero-Delgadillo et al.","adult","lifetime breeding success","reproduction","individual"
"468","ARM",NA,"Williams & Boyle 2023","p151","c344","s118","grasshopper sparrow","Ammodramus savannarum","Ammodramus savannarum","Aves","Manhattan","Kansas",39.1846231450912,-96.573918748214,"Y",NA,"natural","N","breeding","settlement","daily nest survival (at least one chick fledged)","contrast","A","B",62,"non-disperser","disperser",19,43,0.925,0.9297,"survival rate","SD",0.09938289591,0.0950828586,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,"Williams & Boyle","adult","lifetime reproductive success","reproduction","individual"
"469","ARM","SLPB","Manguette et al. 2019","p152","c345","s119","western lowland gorilla","Gorilla gorilla gorilla","Gorilla gorilla gorilla","Mammalia","Liganga","Republic of Congo",2.70081428061041,16.9849203764898,"Y",NA,"natural","N","breeding","settlement","number of surviving offspring per year","contrast","A","F",33,"non-disperser","disperser",5,28,0.16323213,0.093278578,"birth rate","SD",0.058878253,0.053492232,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Manguette et al.","adult","offspring survival","survival","offspring"
"470","ARM","SLPB","Manguette et al. 2019","p152","c346","s119","western lowland gorilla","Gorilla gorilla gorilla","Gorilla gorilla gorilla","Mammalia","Liganga","Republic of Congo",2.70081428061041,16.9849203764898,"Y",NA,"natural","N","breeding","settlement","offspring survival to age 4","contrast","A","F",56,"non-disperser","disperser",28,28,NA,NA,NA,NA,NA,NA,"t_method1",-1,"cox proportional hazard","hazard ratio","t or z value",1.02,"positive = non-disperser did better than disperser",54,0.31,NA,NA,2019,"Manguette et al.","adult","offspring survival","survival","offspring"
"471","ARM","SLPB","Johnson et al. 2019","p153","c347","s077","cliff swallow","Petrochelidon pyrrhonota","Petrochelidon pyrrhonota","Aves","Somerville","Texas",30.3467158271384,-96.527540714775,"Y",NA,"natural","N","breeding","settlement","number of fledglings","contrast","A","B",166,"non-disperser","disperser",99,67,3.77,2.88,"mean n of fledglings","SD",1.392982412,1.80077761,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Johnson et al.","adult","lifetime reproductive success","reproduction","individual"
